37.456073,127.13354,114,제3기숙사 3번출구
37.456125,127.134335,115,제2기숙사 1번출구
37.456015,127.134215,116,제2기숙사 2번출구
37.456352,127.135375,117,제1기숙사 1번출구
37.452089,127.128824,118,예술대학1 1번출구
37.451548,127.129666,119,예술대학2 1번출구
37.452598,127.130153,120,가천대학교 평생교육원 1번출구
37.450442,127.126971,121,정문 교차로
37.450435,127.127529,122,정문 요금소
37.450747,127.127695,123,전정도 잔디윗길 입구
37.451146,127.127838,124,전정도 잔디윗길 2번째 포인트
37.450924,127.128757,125,전정도 잔디윗길 3번째 포인트
37.451397,127.127619,126,산학협력관 사거리
37.451297,127.128118,127,"전정도, 공과대학 사거리"
37.451087,127.128834,128,"전정도, 공과대학 삼거리1"
37.450991,127.129137,129,"전정도, 공과대학 삼거리2"
37.450716,127.127466,130,산학협력관 앞 무당이 대기 포인트
37.450812,127.129701,131,가천관 끝 교차로
37.450126,127.129411,132,가천관 시작 교차로
37.451676,127.127612,133,공과대학1 뒷길 삼거리
37.451772,127.127439,134,글로벌센터 -> 예술대학1 꺽이는 포인트
37.452029,127.128727,135,예술대학1 사거리 1
37.451971,127.12854,136,예술대학1 사거리 2
37.451849,127.128582,137,예술대학1 사거리 3
37.451862,127.128712,138,예술대학1 사거리 4
37.452585,127.130598,139,평생교육원 -> 교육대학원 꺽이는 길
37.451821,127.131244,140,평생교육원 -> 교육대학원 꺽이는 길 -> 교대 앞 도보
37.450862,127.130177,141,가천관 -> 교육대학원 입구
37.451154,127.130838,142,가천관 -> 교육대학원 중간길
37.452256,127.131621,143,교육대학원 앞 무당이 대기 포인트
37.453006,127.133604,144,중앙도서관 도보 끝
37.453401,127.134066,145,"AI공학관, 학생회관 삼거리"
37.455529,127.13351,146,"AI공학관, 제3기숙사 Inter길1"
37.455435,127.133555,147,"AI공학관, 제3기숙사 Inter길2"
37.45495,127.133224,148,"AI공학관, 뒷길 입구"
37.455953,127.133511,149,제2기숙사 출구 초 입구
37.456196,127.134683,150,제2기숙사 출구로 들어가는 입구
37.456,127.135243,151,제1기숙사 출구 초 입구
37.453763,127.134827,152,학생회관 -> 생활관 꺽이는 포인트
37.453293,127.134141,153,학생회관 1번출구
37.453041,127.133764,154,학생회관 2번출구
37.451877,127.131552,155,교육대학원 1번출구
37.452029,127.131722,156,교육대학원 2번출구
37.452147,127.132034,157,교육대학원 3번출구
37.449351,127.126901,158,가천대역 1번출구
37.449438,127.127233,159,가천대역 1-1번출구
37.449891,127.127121,160,비전타워 1번출구
37.450137,127.127274,161,비전타워 2번출구
37.449299,127.127631,162,비전타워 3번출구
37.450892,127.127363,163,반도체대학 1번출구
37.450727,127.127293,164,반도체대학 2번출구
37.451426,127.127229,165,반도체대학 3번출구
37.450924,127.126999,166,반도체대학 4번출구
37.449405,127.128539,167,공과대학2 1번출구
37.449333,127.128165,168,공과대학2 2번출구
37.449542,127.129486,169,산학협력관1 1번출구
37.44983,127.129729,170,산학협력관1 2번출구
37.450501,127.129685,171,가천관 1번 출구
37.450709,127.130078,172,가천관 2번 출구
37.450825,127.128511,173,전자정보도서관 1번 출구
37.451001,127.128746,174,전자정보도서관 2번 출구
37.451445,127.127877,175,공과대학1 1번출구
37.451579,127.128297,176,공과대학1 2번출구
37.45136,127.128651,177,공과대학1 3번출구
37.45177,127.127344,178,글로벌센터 1번출구
37.451913,127.127334,179,글로벌센터 2번출구
37.451925,127.126986,180,글로벌센터 3번출구
37.452505,127.132971,181,중앙도서관 1번출구
37.452321,127.132598,182,중앙도서관 2번출구
37.454253,127.134915,183,운동장 1번출구
37.455754,127.134732,184,운동장 2번출구
37.455157,127.133368,185,AI공학관 1번출구
37.455214,127.133746,186,AI공학관 2번출구
37.455297,127.134172,187,AI공학관 3번출구
37.455823,127.133224,188,제3기숙사 1번출구
37.455715,127.133554,189,제3기숙사 2번출구
37.456073,127.13354,190,제3기숙사 3번출구
37.456125,127.134335,191,제2기숙사 1번출구
37.456015,127.134215,192,제2기숙사 2번출구
37.456352,127.135375,193,제1기숙사 1번출구
37.452089,127.128824,194,예술대학1 1번출구
37.451548,127.129666,195,예술대학2 1번출구
37.452598,127.130153,196,가천대학교 평생교육원 1번출구
37.450442,127.126971,197,정문 교차로
37.450435,127.127529,198,정문 요금소
37.450747,127.127695,199,전정도 잔디윗길 입구
37.451146,127.127838,200,전정도 잔디윗길 2번째 포인트
37.450924,127.128757,201,전정도 잔디윗길 3번째 포인트
37.451397,127.127619,202,산학협력관 사거리
37.451297,127.128118,203,"전정도, 공과대학 사거리"
37.451087,127.128834,204,"전정도, 공과대학 삼거리1"
37.450991,127.129137,205,"전정도, 공과대학 삼거리2"
37.450716,127.127466,206,산학협력관 앞 무당이 대기 포인트
37.450812,127.129701,207,가천관 끝 교차로
37.450126,127.129411,208,가천관 시작 교차로
37.451676,127.127612,209,공과대학1 뒷길 삼거리
37.451772,127.127439,210,글로벌센터 -> 예술대학1 꺽이는 포인트
37.452029,127.128727,211,예술대학1 사거리 1
37.451971,127.12854,212,예술대학1 사거리 2
37.451849,127.128582,213,예술대학1 사거리 3
37.451862,127.128712,214,예술대학1 사거리 4
37.452585,127.130598,215,평생교육원 -> 교육대학원 꺽이는 길
37.451821,127.131244,216,평생교육원 -> 교육대학원 꺽이는 길 -> 교대 앞 도보
37.450862,127.130177,217,가천관 -> 교육대학원 입구
37.451154,127.130838,218,가천관 -> 교육대학원 중간길
37.452256,127.131621,219,교육대학원 앞 무당이 대기 포인트
37.453006,127.133604,220,중앙도서관 도보 끝
37.453401,127.134066,221,"AI공학관, 학생회관 삼거리"
37.455529,127.13351,222,"AI공학관, 제3기숙사 Inter길1"
37.455435,127.133555,223,"AI공학관, 제3기숙사 Inter길2"
37.45495,127.133224,224,"AI공학관, 뒷길 입구"
37.455953,127.133511,225,제2기숙사 출구 초 입구
37.456196,127.134683,226,제2기숙사 출구로 들어가는 입구
37.456,127.135243,227,제1기숙사 출구 초 입구
37.453763,127.134827,228,학생회관 -> 생활관 꺽이는 포인트
37.453293,127.134141,229,학생회관 1번출구
37.453041,127.133764,230,학생회관 2번출구
37.451877,127.131552,231,교육대학원 1번출구
37.452029,127.131722,232,교육대학원 2번출구
37.452147,127.132034,233,교육대학원 3번출구
37.449351,127.126901,234,가천대역 1번출구
37.449438,127.127233,235,가천대역 1-1번출구
37.449891,127.127121,236,비전타워 1번출구
37.450137,127.127274,237,비전타워 2번출구
37.449299,127.127631,238,비전타워 3번출구
37.450892,127.127363,239,반도체대학 1번출구
37.450727,127.127293,240,반도체대학 2번출구
37.451426,127.127229,241,반도체대학 3번출구
37.450924,127.126999,242,반도체대학 4번출구
37.449405,127.128539,243,공과대학2 1번출구
37.449333,127.128165,244,공과대학2 2번출구
37.449542,127.129486,245,산학협력관1 1번출구
37.44983,127.129729,246,산학협력관1 2번출구
37.450501,127.129685,247,가천관 1번 출구
37.450709,127.130078,248,가천관 2번 출구
37.450825,127.128511,249,전자정보도서관 1번 출구
37.451001,127.128746,250,전자정보도서관 2번 출구
37.451445,127.127877,251,공과대학1 1번출구
37.451579,127.128297,252,공과대학1 2번출구
37.45136,127.128651,253,공과대학1 3번출구
37.45177,127.127344,254,글로벌센터 1번출구
37.451913,127.127334,255,글로벌센터 2번출구
37.451925,127.126986,256,글로벌센터 3번출구
37.452505,127.132971,257,중앙도서관 1번출구
37.452321,127.132598,258,중앙도서관 2번출구
37.454253,127.134915,259,운동장 1번출구
37.455754,127.134732,260,운동장 2번출구
37.455157,127.133368,261,AI공학관 1번출구
37.455214,127.133746,262,AI공학관 2번출구
37.455297,127.134172,263,AI공학관 3번출구
37.455823,127.133224,264,제3기숙사 1번출구
37.455715,127.133554,265,제3기숙사 2번출구
37.456073,127.13354,266,제3기숙사 3번출구
37.456125,127.134335,267,제2기숙사 1번출구
37.456015,127.134215,268,제2기숙사 2번출구
37.456352,127.135375,269,제1기숙사 1번출구
37.452089,127.128824,270,예술대학1 1번출구
37.451548,127.129666,271,예술대학2 1번출구
37.452598,127.130153,272,가천대학교 평생교육원 1번출구
37.450442,127.126971,273,정문 교차로
37.450435,127.127529,274,정문 요금소
37.450747,127.127695,275,전정도 잔디윗길 입구
37.451146,127.127838,276,전정도 잔디윗길 2번째 포인트
37.450924,127.128757,277,전정도 잔디윗길 3번째 포인트
37.451397,127.127619,278,산학협력관 사거리
37.451297,127.128118,279,"전정도, 공과대학 사거리"
37.451087,127.128834,280,"전정도, 공과대학 삼거리1"
37.450991,127.129137,281,"전정도, 공과대학 삼거리2"
37.450716,127.127466,282,산학협력관 앞 무당이 대기 포인트
37.450812,127.129701,283,가천관 끝 교차로
37.450126,127.129411,284,가천관 시작 교차로
37.451676,127.127612,285,공과대학1 뒷길 삼거리
37.451772,127.127439,286,글로벌센터 -> 예술대학1 꺽이는 포인트
37.452029,127.128727,287,예술대학1 사거리 1
37.451971,127.12854,288,예술대학1 사거리 2
37.451849,127.128582,289,예술대학1 사거리 3
37.451862,127.128712,290,예술대학1 사거리 4
37.452585,127.130598,291,평생교육원 -> 교육대학원 꺽이는 길
37.451821,127.131244,292,평생교육원 -> 교육대학원 꺽이는 길 -> 교대 앞 도보
37.450862,127.130177,293,가천관 -> 교육대학원 입구
37.451154,127.130838,294,가천관 -> 교육대학원 중간길
37.452256,127.131621,295,교육대학원 앞 무당이 대기 포인트
37.453006,127.133604,296,중앙도서관 도보 끝
37.453401,127.134066,297,"AI공학관, 학생회관 삼거리"
37.455529,127.13351,298,"AI공학관, 제3기숙사 Inter길1"
37.455435,127.133555,299,"AI공학관, 제3기숙사 Inter길2"
37.45495,127.133224,300,"AI공학관, 뒷길 입구"
37.455953,127.133511,301,제2기숙사 출구 초 입구
37.456196,127.134683,302,제2기숙사 출구로 들어가는 입구
37.456,127.135243,303,제1기숙사 출구 초 입구
37.453763,127.134827,304,학생회관 -> 생활관 꺽이는 포인트
